CellID,display_class,feature,value
PC1_cellid_000160129-1,Duct2 singlet,Nuclear area,27.9630611600705
PC1_cellid_000160146-1,Fibroblast singlet,Nuclear area,28.1004819001165
PC1_cellid_000160150-1,Fibroblast singlet,Nuclear area,32.0639656422552
PC1_cellid_000160156-1,Fibroblast singlet,Nuclear area,39.9358899418387
PC1_cellid_000160176-1,Supported Duct2-Fibroblast,Nuclear area,16.0729843770823
PC1_cellid_000160182-1,Duct2 singlet,Nuclear area,48.1092412052702
PC1_cellid_000160191-1,Fibroblast singlet,Nuclear area,11.9997887089654
PC1_cellid_000160210-1,Supported Duct2-Fibroblast,Nuclear area,20.0095081920202
PC1_cellid_000160264-1,Duct2 singlet,Nuclear area,40.0459763112485
PC1_cellid_000160289-1,Fibroblast singlet,Nuclear area,15.9632724511048
PC1_cellid_000160317-1,Supported Duct2-Fibroblast,Nuclear area,35.9450718290571
PC1_cellid_000160350-1,Duct2 singlet,Nuclear area,35.9997405703327
PC1_cellid_000160355-1,Duct2 singlet,Nuclear area,20.0091337485892
PC1_cellid_000160385-1,Fibroblast singlet,Nuclear area,36.027823827827
PC1_cellid_000160388-1,Supported Duct2-Fibroblast,Nuclear area,59.9719836176253
PC1_cellid_000160416-1,Supported Duct2-Fibroblast,Nuclear area,8.00934503962146
PC1_cellid_000160418-1,Duct2 singlet,Nuclear area,11.9997887089623
PC1_cellid_000160436-1,Fibroblast singlet,Nuclear area,24.0003263047985
PC1_cellid_000160461-1,Supported Duct2-Fibroblast,Nuclear area,16.1003187477167
PC1_cellid_000160475-1,Duct2 singlet,Nuclear area,7.98163622555269
PC1_cellid_000160488-1,Fibroblast singlet,Nuclear area,27.990769974141
PC1_cellid_000160494-1,Duct2 singlet,Nuclear area,40.1002706090842
PC1_cellid_000160505-1,Duct2 singlet,Nuclear area,7.9816362255546
PC1_cellid_000160528-1,Fibroblast singlet,Nuclear area,31.9815880869238
PC1_cellid_000160536-1,Fibroblast singlet,Nuclear area,27.936101232865
PC1_cellid_000160544-1,Fibroblast singlet,Nuclear area,23.9722430472957
PC1_cellid_000160549-1,Duct2 singlet,Nuclear area,3.9908181127773
PC1_cellid_000160596-1,Fibroblast singlet,Nuclear area,15.9636468945391
PC1_cellid_000160609-1,Fibroblast singlet,Nuclear area,8.00934503962395
PC1_cellid_000160639-1,Duct2 singlet,Nuclear area,11.9997887089645
PC1_cellid_000160643-1,Supported Duct2-Fibroblast,Nuclear area,12.0548318936702
PC1_cellid_000160667-1,Fibroblast singlet,Nuclear area,11.9724543383297
PC1_cellid_000160675-1,Fibroblast singlet,Nuclear area,8.00897059618772
PC1_cellid_000160695-1,Duct2 singlet,Nuclear area,44.0914631652958
PC1_cellid_000160722-1,Duct2 singlet,Nuclear area,3.99081811277641
PC1_cellid_000160740-1,Duct2 singlet,Nuclear area,16.0179411923754
PC1_cellid_000160755-1,Fibroblast singlet,Nuclear area,20.0087593051527
PC1_cellid_000160789-1,Duct2 singlet,Nuclear area,11.9451199676956
PC1_cellid_000160791-1,Fibroblast singlet,Nuclear area,7.98163622555419
PC1_cellid_000160803-1,Fibroblast singlet,Nuclear area,27.9638100469422
PC1_cellid_000160810-1,Fibroblast singlet,Nuclear area,19.9540905638843
PC1_cellid_000160823-1,Fibroblast singlet,Nuclear area,16.0183156358099
PC1_cellid_000160858-1,Fibroblast singlet,Nuclear area,3.99081811277678
PC1_cellid_000160867-1,Fibroblast singlet,Nuclear area,19.9814249345202
PC1_cellid_000160884-1,Duct2 singlet,Nuclear area,15.96402133797
PC1_cellid_000160897-1,Fibroblast singlet,Nuclear area,19.9540905638851
PC1_cellid_000160903-1,Duct2 singlet,Nuclear area,7.9823851124194
PC1_cellid_000160915-1,Duct2 singlet,Nuclear area,20.0638024898549
PC1_cellid_000160927-1,Duct2 singlet,Nuclear area,12.0821662643032
PC1_cellid_000160974-1,Fibroblast singlet,Nuclear area,15.964021337974
PC1_cellid_000160990-1,Duct2 singlet,Nuclear area,56.063917503618
PC1_cellid_000161048-1,Fibroblast singlet,Nuclear area,7.9816362255546
PC1_cellid_000161050-1,Fibroblast singlet,Nuclear area,23.9999518613648
PC1_cellid_000161059-1,Fibroblast singlet,Nuclear area,35.8626942737175
PC1_cellid_000161061-1,Fibroblast singlet,Nuclear area,23.9456575635292
PC1_cellid_000161072-1,Duct2 singlet,Nuclear area,39.9909331265403
PC1_cellid_000161081-1,Fibroblast singlet,Nuclear area,8.03630496682273
PC1_cellid_000161114-1,Fibroblast singlet,Nuclear area,8.00934503962307
PC1_cellid_000161131-1,Fibroblast singlet,Nuclear area,11.9724543383286
PC1_cellid_000161135-1,Supported Duct2-Fibroblast,Nuclear area,20.0364681192223
PC1_cellid_000161138-1,Fibroblast singlet,Nuclear area,20.0095081920205
PC1_cellid_000161139-1,Fibroblast singlet,Nuclear area,11.9451199676949
PC1_cellid_000161141-1,Fibroblast singlet,Nuclear area,12.0001631523987
PC1_cellid_000161152-1,Fibroblast singlet,Nuclear area,15.9906068217418
PC1_cellid_000161176-1,Duct2 singlet,Nuclear area,12.082166264303
PC1_cellid_000161188-1,Fibroblast singlet,Nuclear area,32.0366312716227
PC1_cellid_000161196-1,Fibroblast singlet,Nuclear area,8.00934503962443
PC1_cellid_000161213-1,Duct2 singlet,Nuclear area,32.0366312716253
PC1_cellid_000161222-1,Duct2 singlet,Nuclear area,35.9181119018547
PC1_cellid_000161224-1,Supported Duct2-Fibroblast,Nuclear area,31.9272937890802
PC1_cellid_000161241-1,Supported Duct2-Fibroblast,Nuclear area,11.972828781764
PC1_cellid_000161242-1,Fibroblast singlet,Nuclear area,23.9999518613605
PC1_cellid_000161256-1,Duct2 singlet,Nuclear area,60.1094043576707
PC1_cellid_000161278-1,Supported Duct2-Fibroblast,Nuclear area,35.9993661268956
PC1_cellid_000161282-1,Fibroblast singlet,Nuclear area,23.9729919341619
PC1_cellid_000161283-1,Duct2 singlet,Nuclear area,32.0089224575564
PC1_cellid_000161290-1,Fibroblast singlet,Nuclear area,8.06401378089204
PC1_cellid_000161346-1,Supported Duct2-Fibroblast,Nuclear area,32.0089224575528
PC1_cellid_000161348-1,Duct2 singlet,Nuclear area,48.0268636499307
PC1_cellid_000161383-1,Supported Duct2-Fibroblast,Nuclear area,24.0276606754339
PC1_cellid_000161386-1,Supported Duct2-Fibroblast,Nuclear area,35.9446973856251
PC1_cellid_000161409-1,Fibroblast singlet,Nuclear area,24.0549950460674
PC1_cellid_000161412-1,Fibroblast singlet,Nuclear area,7.98163622555242
PC1_cellid_000161413-1,Supported Duct2-Fibroblast,Nuclear area,20.036093675782
PC1_cellid_000161419-1,Fibroblast singlet,Nuclear area,39.9905586831066
PC1_cellid_000161425-1,Fibroblast singlet,Nuclear area,27.8810580481694
PC1_cellid_000161448-1,Fibroblast singlet,Nuclear area,4.01815248341151
PC1_cellid_000161457-1,Supported Duct2-Fibroblast,Nuclear area,56.0908774308222
PC1_cellid_000161465-1,Fibroblast singlet,Nuclear area,20.0091337485853
PC1_cellid_000161467-1,Duct2 singlet,Nuclear area,19.954465007318
PC1_cellid_000161473-1,Fibroblast singlet,Nuclear area,7.98163622555351
PC1_cellid_000161484-1,Duct2 singlet,Nuclear area,35.9997405703327
PC1_cellid_000161490-1,Fibroblast singlet,Nuclear area,27.9911444175741
PC1_cellid_000161507-1,Fibroblast singlet,Nuclear area,15.9086037098364
PC1_cellid_000161517-1,Fibroblast singlet,Nuclear area,8.00897059619044
PC1_cellid_000161520-1,Fibroblast singlet,Nuclear area,24.0549950460675
PC1_cellid_000161564-1,Fibroblast singlet,Nuclear area,32.0366312716216
PC1_cellid_000161614-1,Fibroblast singlet,Nuclear area,28.073147529483
PC1_cellid_000161661-1,Fibroblast singlet,Nuclear area,19.9817993779531
PC1_cellid_000161662-1,Fibroblast singlet,Nuclear area,11.9724543383286
PC1_cellid_000161667-1,Fibroblast singlet,Nuclear area,19.9540905638843
PC1_cellid_000161697-1,Duct2 singlet,Nuclear area,16.0456500064494
PC1_cellid_000161736-1,Duct2 singlet,Nuclear area,23.9449086766583
PC1_cellid_000161801-1,Duct2 singlet,Nuclear area,27.9087668622373
PC1_cellid_000161809-1,Duct2 singlet,Nuclear area,8.00897059619154
PC1_cellid_000161821-1,Fibroblast singlet,Nuclear area,11.9997887089668
PC1_cellid_000161826-1,Fibroblast singlet,Nuclear area,16.0733588205144
PC1_cellid_000161832-1,Duct2 singlet,Nuclear area,16.0729843770798
PC1_cellid_000161842-1,Duct2 singlet,Nuclear area,15.9906068217434
PC1_cellid_000161854-1,Fibroblast singlet,Nuclear area,11.9724543383297
PC1_cellid_000161860-1,Duct2 singlet,Nuclear area,3.9908181127773
PC1_cellid_000161880-1,Supported Duct2-Fibroblast,Nuclear area,16.0456500064477
PC1_cellid_000161899-1,Fibroblast singlet,Nuclear area,11.9724543383319
PC1_cellid_000161900-1,Supported Duct2-Fibroblast,Nuclear area,11.9997887089634
PC1_cellid_000161917-1,Fibroblast singlet,Nuclear area,32.008548014119
PC1_cellid_000161945-1,Duct2 singlet,Nuclear area,32.0370057150558
PC1_cellid_000161994-1,Duct2 singlet,Nuclear area,27.9083924187987
PC1_cellid_000162008-1,Duct2 singlet,Nuclear area,28.0454387154089
PC1_cellid_000162011-1,Duct2 singlet,Nuclear area,27.9364756763017
PC1_cellid_000162036-1,Duct2 singlet,Nuclear area,7.98238511242085
PC1_cellid_000162069-1,Fibroblast singlet,Nuclear area,15.9913557086065
PC1_cellid_000162077-1,Duct2 singlet,Nuclear area,23.999951861365
PC1_cellid_000162078-1,Fibroblast singlet,Nuclear area,16.0183156358126
PC1_cellid_000162081-1,Duct2 singlet,Nuclear area,20.0368425626564
PC1_cellid_000162092-1,Fibroblast singlet,Nuclear area,15.9363125239038
PC1_cellid_000162101-1,Fibroblast singlet,Nuclear area,16.0183156358135
PC1_cellid_000162106-1,Fibroblast singlet,Nuclear area,8.00897059618772
PC1_cellid_000162138-1,Supported Duct2-Fibroblast,Nuclear area,31.9269193456434
PC1_cellid_000162177-1,Duct2 singlet,Nuclear area,7.98163622555344
PC1_cellid_000162179-1,Fibroblast singlet,Nuclear area,19.9817993779539
PC1_cellid_000162187-1,Fibroblast singlet,Nuclear area,8.00934503962089
PC1_cellid_000162188-1,Duct2 singlet,Nuclear area,20.036468119219
PC1_cellid_000162196-1,Duct2 singlet,Nuclear area,15.9632724511055
PC1_cellid_000162214-1,Duct2 singlet,Nuclear area,11.9732032251956
PC1_cellid_000162217-1,Fibroblast singlet,Nuclear area,23.999951861367
PC1_cellid_000162234-1,Fibroblast singlet,Nuclear area,36.0270749409663
PC1_cellid_000162245-1,Duct2 singlet,Nuclear area,35.9720317562587
PC1_cellid_000162250-1,Duct2 singlet,Nuclear area,11.9724543383297
PC1_cellid_000162269-1,Duct2 singlet,Nuclear area,19.9267561932508
PC1_cellid_000162283-1,Fibroblast singlet,Nuclear area,31.9815880869178
PC1_cellid_000162284-1,Duct2 singlet,Nuclear area,12.0278719664676
PC1_cellid_000162289-1,Fibroblast singlet,Nuclear area,27.9911444175769
PC1_cellid_000162311-1,Duct2 singlet,Nuclear area,16.0179411923798
PC1_cellid_000162312-1,Fibroblast singlet,Nuclear area,15.9640213379742
PC1_cellid_000162314-1,Supported Duct2-Fibroblast,Nuclear area,23.9995774179295
PC1_cellid_000162315-1,Fibroblast singlet,Nuclear area,11.9724543383275
PC1_cellid_000162319-1,Duct2 singlet,Nuclear area,7.98163622555242
PC1_cellid_000162338-1,Duct2 singlet,Nuclear area,4.04586129748271
PC1_cellid_000162343-1,Fibroblast singlet,Nuclear area,11.9724543383303
PC1_cellid_000162362-1,Fibroblast singlet,Nuclear area,7.98163622555569
PC1_cellid_000162364-1,Duct2 singlet,Nuclear area,23.9729919341627
PC1_cellid_000162371-1,Fibroblast singlet,Nuclear area,8.03630496682411
PC1_cellid_000162390-1,Fibroblast singlet,Nuclear area,8.00897059618827
PC1_cellid_000162406-1,Fibroblast singlet,Nuclear area,12.0001631524007
PC1_cellid_000162407-1,Duct2 singlet,Nuclear area,75.8262930296236
PC1_cellid_000162451-1,Fibroblast singlet,Nuclear area,15.9632724511065
PC1_cellid_000162458-1,Duct2 singlet,Nuclear area,15.9632724511048
PC1_cellid_000162465-1,Duct2 singlet,Nuclear area,15.963272451107
PC1_cellid_000162497-1,Duct2 singlet,Nuclear area,23.9999518613652
PC1_cellid_000162504-1,Duct2 singlet,Nuclear area,16.0733588205132
PC1_cellid_000162512-1,Fibroblast singlet,Nuclear area,8.0640137808915
PC1_cellid_000162517-1,Fibroblast singlet,Nuclear area,16.0186900792472
PC1_cellid_000162524-1,Fibroblast singlet,Nuclear area,7.98163622555162
PC1_cellid_000162525-1,Fibroblast singlet,Nuclear area,16.0729843770809
PC1_cellid_000162545-1,Fibroblast singlet,Nuclear area,24.0272862320002
PC1_cellid_000162578-1,Supported Duct2-Fibroblast,Nuclear area,8.03667941025878
PC1_cellid_000162581-1,Supported Duct2-Fibroblast,Nuclear area,15.9906068217444
PC1_cellid_000162636-1,Fibroblast singlet,Nuclear area,16.0183156358111
PC1_cellid_000162656-1,Duct2 singlet,Nuclear area,3.99081811277512
PC1_cellid_000162673-1,Fibroblast singlet,Nuclear area,20.0091337485897
PC1_cellid_000162687-1,Fibroblast singlet,Nuclear area,15.9640213379735
PC1_cellid_000162695-1,Duct2 singlet,Nuclear area,15.9632724511059
PC1_cellid_000162731-1,Duct2 singlet,Nuclear area,27.9634356035052
PC1_cellid_000162746-1,Supported Duct2-Fibroblast,Nuclear area,24.0272862319998
PC1_cellid_000162765-1,Duct2 singlet,Nuclear area,24.0272862320019
PC1_cellid_000162786-1,Supported Duct2-Fibroblast,Nuclear area,16.0183156358114
PC1_cellid_000162799-1,Fibroblast singlet,Nuclear area,44.063754351223
PC1_cellid_000162820-1,Duct2 singlet,Nuclear area,11.9451199676917
PC1_cellid_000162832-1,Fibroblast singlet,Nuclear area,24.0819549732702
PC1_cellid_000152206-1,Supported Duct2-Fibroblast,Nuclear fraction,0.34972023125665
PC1_cellid_000152252-1,Fibroblast singlet,Nuclear fraction,0.240035760886669
PC1_cellid_000152253-1,Duct2 singlet,Nuclear fraction,0.528986431735394
PC1_cellid_000152270-1,Duct2 singlet,Nuclear fraction,0.522436484520828
PC1_cellid_000152277-1,Fibroblast singlet,Nuclear fraction,0.3201767707669
PC1_cellid_000152283-1,Duct2 singlet,Nuclear fraction,0.375317307071254
PC1_cellid_000152292-1,Fibroblast singlet,Nuclear fraction,0.181733265234999
PC1_cellid_000152293-1,Duct2 singlet,Nuclear fraction,0.250775220199364
PC1_cellid_000152340-1,Fibroblast singlet,Nuclear fraction,0.285755732175687
PC1_cellid_000152348-1,Duct2 singlet,Nuclear fraction,0.368134767576383
PC1_cellid_000152361-1,Fibroblast singlet,Nuclear fraction,0.321470065809132
PC1_cellid_000152362-1,Fibroblast singlet,Nuclear fraction,0.570940056668859
PC1_cellid_000152369-1,Fibroblast singlet,Nuclear fraction,0.601635163365643
PC1_cellid_000152370-1,Duct2 singlet,Nuclear fraction,0.21038139458667
PC1_cellid_000152407-1,Fibroblast singlet,Nuclear fraction,0.222632160203018
PC1_cellid_000152414-1,Fibroblast singlet,Nuclear fraction,0.233086039037895
PC1_cellid_000152420-1,Fibroblast singlet,Nuclear fraction,0.470664992828312
PC1_cellid_000152428-1,Fibroblast singlet,Nuclear fraction,0.304516097492135
PC1_cellid_000152437-1,Fibroblast singlet,Nuclear fraction,0.500494963323425
PC1_cellid_000152456-1,Fibroblast singlet,Nuclear fraction,0.36273679817886
PC1_cellid_000152531-1,Duct2 singlet,Nuclear fraction,0.382386961355029
PC1_cellid_000152537-1,Duct2 singlet,Nuclear fraction,0.353700971163925
PC1_cellid_000152554-1,Duct2 singlet,Nuclear fraction,0.591429677099703
PC1_cellid_000152556-1,Duct2 singlet,Nuclear fraction,0.243167228987026
PC1_cellid_000152576-1,Fibroblast singlet,Nuclear fraction,0.299490935619999
PC1_cellid_000152578-1,Duct2 singlet,Nuclear fraction,0.34289978892322
PC1_cellid_000152594-1,Duct2 singlet,Nuclear fraction,0.306184537594595
PC1_cellid_000152597-1,Duct2 singlet,Nuclear fraction,0.412815098220788
PC1_cellid_000152672-1,Fibroblast singlet,Nuclear fraction,0.27585361207603
PC1_cellid_000152674-1,Fibroblast singlet,Nuclear fraction,0.310391807401305
PC1_cellid_000152690-1,Fibroblast singlet,Nuclear fraction,0.389352736764371
PC1_cellid_000152692-1,Fibroblast singlet,Nuclear fraction,0.573315657934124
PC1_cellid_000152699-1,Duct2 singlet,Nuclear fraction,0.528912434662337
PC1_cellid_000152708-1,Duct2 singlet,Nuclear fraction,0.499786418482965
PC1_cellid_000152719-1,Duct2 singlet,Nuclear fraction,0.540560880257536
PC1_cellid_000152736-1,Duct2 singlet,Nuclear fraction,0.420953715112511
PC1_cellid_000152740-1,Duct2 singlet,Nuclear fraction,0.461375668948591
PC1_cellid_000152777-1,Fibroblast singlet,Nuclear fraction,0.157940129901989
PC1_cellid_000152829-1,Fibroblast singlet,Nuclear fraction,0.221494873905827
PC1_cellid_000152890-1,Supported Duct2-Fibroblast,Nuclear fraction,0.285238574939501
PC1_cellid_000152941-1,Duct2 singlet,Nuclear fraction,0.249892722266424
PC1_cellid_000152982-1,Supported Duct2-Fibroblast,Nuclear fraction,0.347279233921119
PC1_cellid_000152996-1,Duct2 singlet,Nuclear fraction,0.282437871623319
PC1_cellid_000153035-1,Duct2 singlet,Nuclear fraction,0.570403335671008
PC1_cellid_000153040-1,Fibroblast singlet,Nuclear fraction,0.227232661795084
PC1_cellid_000153092-1,Duct2 singlet,Nuclear fraction,0.572550909000762
PC1_cellid_000153102-1,Duct2 singlet,Nuclear fraction,0.483136263857922
PC1_cellid_000153104-1,Supported Duct2-Fibroblast,Nuclear fraction,0.363521769715096
PC1_cellid_000153132-1,Duct2 singlet,Nuclear fraction,0.527911238715765
PC1_cellid_000153150-1,Fibroblast singlet,Nuclear fraction,0.272670421641375
PC1_cellid_000153170-1,Supported Duct2-Fibroblast,Nuclear fraction,0.15898128455074
PC1_cellid_000153180-1,Fibroblast singlet,Nuclear fraction,0.437848528577459
PC1_cellid_000153186-1,Fibroblast singlet,Nuclear fraction,0.370758276858419
PC1_cellid_000153218-1,Fibroblast singlet,Nuclear fraction,0.249829354695952
PC1_cellid_000153220-1,Fibroblast singlet,Nuclear fraction,0.390209500229979
PC1_cellid_000153227-1,Fibroblast singlet,Nuclear fraction,0.59891111600616
PC1_cellid_000153239-1,Supported Duct2-Fibroblast,Nuclear fraction,0.142681196270979
PC1_cellid_000153244-1,Duct2 singlet,Nuclear fraction,0.224271883234814
PC1_cellid_000153247-1,Duct2 singlet,Nuclear fraction,0.408700683177517
PC1_cellid_000153260-1,Duct2 singlet,Nuclear fraction,0.240776306455231
PC1_cellid_000153277-1,Duct2 singlet,Nuclear fraction,0.528326912415467
PC1_cellid_000153284-1,Duct2 singlet,Nuclear fraction,0.213485456160297
PC1_cellid_000153307-1,Supported Duct2-Fibroblast,Nuclear fraction,0.0997762570266939
PC1_cellid_000153322-1,Supported Duct2-Fibroblast,Nuclear fraction,0.417495247086256
PC1_cellid_000153324-1,Fibroblast singlet,Nuclear fraction,0.161836048304514
PC1_cellid_000153331-1,Duct2 singlet,Nuclear fraction,0.239961460377349
PC1_cellid_000153332-1,Fibroblast singlet,Nuclear fraction,0.571504021184356
PC1_cellid_000153348-1,Duct2 singlet,Nuclear fraction,0.499363917875714
PC1_cellid_000153359-1,Fibroblast singlet,Nuclear fraction,0.471830985845975
PC1_cellid_000153364-1,Duct2 singlet,Nuclear fraction,0.218402805178027
PC1_cellid_000153366-1,Duct2 singlet,Nuclear fraction,0.239259070956433
PC1_cellid_000153371-1,Fibroblast singlet,Nuclear fraction,0.352106853008654
PC1_cellid_000153405-1,Supported Duct2-Fibroblast,Nuclear fraction,0.406878492609876
PC1_cellid_000153436-1,Fibroblast singlet,Nuclear fraction,0.295411162834374
PC1_cellid_000153444-1,Duct2 singlet,Nuclear fraction,0.498993409619385
PC1_cellid_000153460-1,Duct2 singlet,Nuclear fraction,0.298596321266477
PC1_cellid_000153492-1,Duct2 singlet,Nuclear fraction,0.544651127095383
PC1_cellid_000153494-1,Fibroblast singlet,Nuclear fraction,0.30303190620178
PC1_cellid_000153516-1,Fibroblast singlet,Nuclear fraction,0.385874078332353
PC1_cellid_000153597-1,Fibroblast singlet,Nuclear fraction,0.375262140174059
PC1_cellid_000153604-1,Duct2 singlet,Nuclear fraction,0.429970616888082
PC1_cellid_000153618-1,Duct2 singlet,Nuclear fraction,0.312214291270096
PC1_cellid_000153624-1,Supported Duct2-Fibroblast,Nuclear fraction,0.200184473065427
PC1_cellid_000153648-1,Fibroblast singlet,Nuclear fraction,0.450288757583879
PC1_cellid_000153655-1,Fibroblast singlet,Nuclear fraction,0.584144721297087
PC1_cellid_000153680-1,Fibroblast singlet,Nuclear fraction,0.29277886578891
PC1_cellid_000153748-1,Fibroblast singlet,Nuclear fraction,0.233683453667677
PC1_cellid_000153752-1,Duct2 singlet,Nuclear fraction,0.516381269649138
PC1_cellid_000153757-1,Duct2 singlet,Nuclear fraction,0.499893187053308
PC1_cellid_000153768-1,Duct2 singlet,Nuclear fraction,0.242990929271796
PC1_cellid_000153776-1,Supported Duct2-Fibroblast,Nuclear fraction,0.192001307069929
PC1_cellid_000153787-1,Duct2 singlet,Nuclear fraction,0.557248211296455
PC1_cellid_000153824-1,Fibroblast singlet,Nuclear fraction,0.41182666425308
PC1_cellid_000153831-1,Supported Duct2-Fibroblast,Nuclear fraction,0.419308857736318
PC1_cellid_000153841-1,Supported Duct2-Fibroblast,Nuclear fraction,0.60177405153664
PC1_cellid_000153850-1,Duct2 singlet,Nuclear fraction,0.432436727560782
PC1_cellid_000153860-1,Duct2 singlet,Nuclear fraction,0.501214591065045
PC1_cellid_000153861-1,Fibroblast singlet,Nuclear fraction,0.334483323767081
PC1_cellid_000153867-1,Duct2 singlet,Nuclear fraction,0.239443449076023
PC1_cellid_000153868-1,Fibroblast singlet,Nuclear fraction,0.54732173307219
PC1_cellid_000153879-1,Duct2 singlet,Nuclear fraction,0.501411183593344
PC1_cellid_000153905-1,Fibroblast singlet,Nuclear fraction,0.533238517542549
PC1_cellid_000153909-1,Fibroblast singlet,Nuclear fraction,0.29734021033592
PC1_cellid_000153925-1,Duct2 singlet,Nuclear fraction,0.309009952394875
PC1_cellid_000153969-1,Duct2 singlet,Nuclear fraction,0.318667419037934
PC1_cellid_000153988-1,Duct2 singlet,Nuclear fraction,0.213988101180819
PC1_cellid_000154013-1,Supported Duct2-Fibroblast,Nuclear fraction,0.518859191359149
PC1_cellid_000154018-1,Duct2 singlet,Nuclear fraction,0.203973812968627
PC1_cellid_000154063-1,Fibroblast singlet,Nuclear fraction,0.318210261460453
PC1_cellid_000154073-1,Fibroblast singlet,Nuclear fraction,0.349605511108202
PC1_cellid_000154090-1,Fibroblast singlet,Nuclear fraction,0.384453781438651
PC1_cellid_000154093-1,Fibroblast singlet,Nuclear fraction,0.443683992422419
PC1_cellid_000154100-1,Duct2 singlet,Nuclear fraction,0.34754311149733
PC1_cellid_000154117-1,Duct2 singlet,Nuclear fraction,0.419788154361658
PC1_cellid_000154121-1,Fibroblast singlet,Nuclear fraction,0.314996428793893
PC1_cellid_000154124-1,Supported Duct2-Fibroblast,Nuclear fraction,0.571326757270079
PC1_cellid_000154140-1,Duct2 singlet,Nuclear fraction,0.555786577348416
PC1_cellid_000154199-1,Fibroblast singlet,Nuclear fraction,0.599998751748844
PC1_cellid_000154242-1,Supported Duct2-Fibroblast,Nuclear fraction,0.400432188379873
PC1_cellid_000154316-1,Supported Duct2-Fibroblast,Nuclear fraction,0.256218272877484
PC1_cellid_000154329-1,Supported Duct2-Fibroblast,Nuclear fraction,0.162029653576905
PC1_cellid_000154334-1,Supported Duct2-Fibroblast,Nuclear fraction,0.666476627014231
PC1_cellid_000154344-1,Fibroblast singlet,Nuclear fraction,0.307242372870161
PC1_cellid_000154377-1,Fibroblast singlet,Nuclear fraction,0.225118512050747
PC1_cellid_000154379-1,Duct2 singlet,Nuclear fraction,0.442084741773553
PC1_cellid_000154396-1,Fibroblast singlet,Nuclear fraction,0.499697578870787
PC1_cellid_000154435-1,Fibroblast singlet,Nuclear fraction,0.129215247980862
PC1_cellid_000154443-1,Supported Duct2-Fibroblast,Nuclear fraction,0.187938235503414
PC1_cellid_000154444-1,Supported Duct2-Fibroblast,Nuclear fraction,0.476262707230273
PC1_cellid_000154461-1,Fibroblast singlet,Nuclear fraction,0.349265737492628
PC1_cellid_000154519-1,Duct2 singlet,Nuclear fraction,0.292340926607437
PC1_cellid_000154523-1,Duct2 singlet,Nuclear fraction,0.267884446119434
PC1_cellid_000154537-1,Fibroblast singlet,Nuclear fraction,0.271960601660893
PC1_cellid_000154555-1,Duct2 singlet,Nuclear fraction,0.305516751764942
PC1_cellid_000154578-1,Duct2 singlet,Nuclear fraction,0.2966621801963
PC1_cellid_000154582-1,Supported Duct2-Fibroblast,Nuclear fraction,0.114498688498854
PC1_cellid_000154595-1,Fibroblast singlet,Nuclear fraction,0.332889632988162
PC1_cellid_000154601-1,Supported Duct2-Fibroblast,Nuclear fraction,0.324857071926271
PC1_cellid_000154646-1,Fibroblast singlet,Nuclear fraction,0.407352364115007
PC1_cellid_000154648-1,Duct2 singlet,Nuclear fraction,0.610479236465062
PC1_cellid_000154677-1,Supported Duct2-Fibroblast,Nuclear fraction,0.233029824552943
PC1_cellid_000154682-1,Fibroblast singlet,Nuclear fraction,0.636340044936876
PC1_cellid_000154694-1,Fibroblast singlet,Nuclear fraction,0.285899717612362
PC1_cellid_000154705-1,Duct2 singlet,Nuclear fraction,0.361456478477015
PC1_cellid_000154716-1,Fibroblast singlet,Nuclear fraction,0.351944699698953
PC1_cellid_000154734-1,Fibroblast singlet,Nuclear fraction,0.453367522429355
PC1_cellid_000154800-1,Duct2 singlet,Nuclear fraction,0.207564818685269
PC1_cellid_000154819-1,Supported Duct2-Fibroblast,Nuclear fraction,0.423833326685403
PC1_cellid_000154821-1,Fibroblast singlet,Nuclear fraction,0.281743963339369
PC1_cellid_000154850-1,Duct2 singlet,Nuclear fraction,0.245451670285968
PC1_cellid_000154855-1,Duct2 singlet,Nuclear fraction,0.300272969723379
PC1_cellid_000154857-1,Fibroblast singlet,Nuclear fraction,0.249995609451437
PC1_cellid_000154862-1,Duct2 singlet,Nuclear fraction,0.2589108516287
PC1_cellid_000154866-1,Supported Duct2-Fibroblast,Nuclear fraction,0.357441439359231
PC1_cellid_000154871-1,Duct2 singlet,Nuclear fraction,0.334857115995523
PC1_cellid_000154878-1,Fibroblast singlet,Nuclear fraction,0.566334866641186
PC1_cellid_000154888-1,Fibroblast singlet,Nuclear fraction,0.500288467431517
PC1_cellid_000154913-1,Fibroblast singlet,Nuclear fraction,0.199928960651046
PC1_cellid_000154926-1,Fibroblast singlet,Nuclear fraction,0.400639344604893
PC1_cellid_000154927-1,Fibroblast singlet,Nuclear fraction,0.319299125935141
PC1_cellid_000154948-1,Fibroblast singlet,Nuclear fraction,0.0475101524030734
PC1_cellid_000154986-1,Duct2 singlet,Nuclear fraction,0.499483212531275
PC1_cellid_000155100-1,Fibroblast singlet,Nuclear fraction,0.24914093359675
PC1_cellid_000155109-1,Supported Duct2-Fibroblast,Nuclear fraction,0.357160998791803
PC1_cellid_000155152-1,Duct2 singlet,Nuclear fraction,0.591490737875982
PC1_cellid_000155164-1,Duct2 singlet,Nuclear fraction,0.299592106964192
PC1_cellid_000155182-1,Duct2 singlet,Nuclear fraction,0.399725750392327
PC1_cellid_000155184-1,Duct2 singlet,Nuclear fraction,0.294471061160127
